source	target
TraesCS7A01G531800	TraesCS7D01G519200
TraesCS7A01G532000	TraesCS7D01G513700
TraesCS7A01G532300	TraesCS7D01G519400
TraesCS7A01G532400	TraesCS7D01G519600
TraesCS7A01G532700	TraesCS7D01G519800
TraesCS7A01G532800	TraesCS7D01G519500
TraesCS7A01G532900	TraesCS7D01G520100
TraesCS7A01G533000	TraesCS7D01G520300
TraesCS7A01G533200	TraesCS7D01G520500
TraesCS7A01G533300	TraesCS7D01G520600
TraesCS7A01G533400	TraesCS7D01G520700
TraesCS7A01G533500	TraesCS7D01G520900
TraesCS7A01G533600	TraesCS7D01G521000
TraesCS7A01G533800	TraesCS7D01G521200
TraesCS7A01G533900	TraesCS7D01G521400
TraesCS7A01G534300	TraesCS7D01G521600
TraesCS7A01G534400	TraesCS7D01G521700
TraesCS7A01G534500	TraesCS7D01G521800
TraesCS7A01G534600	TraesCS7D01G521900
TraesCS7A01G534800	TraesCS7D01G522000
TraesCS7A01G536200	TraesCS7D01G522800
TraesCS7A01G536300	TraesCS7D01G522900
TraesCS7A01G536400	TraesCS7D01G523000
TraesCS7A01G537000	TraesCS7D01G524700
TraesCS7A01G537100	TraesCS7D01G524400
TraesCS7A01G537200	TraesCS7D01G524300
TraesCS7A01G537300	TraesCS7D01G524200
TraesCS7A01G537400	TraesCS7D01G524000
TraesCS7A01G538600	TraesCS7D01G523200
TraesCS7A01G539000	TraesCS7D01G525100
TraesCS7A01G539100	TraesCS7D01G525000
TraesCS7A01G539200	TraesCS7D01G524900
TraesCS7A01G539800	TraesCS7D01G526000
TraesCS7A01G540000	TraesCS7D01G526100
TraesCS7A01G540400	TraesCS7D01G526400
TraesCS7A01G541200	TraesCS7D01G527100
TraesCS7A01G541300	TraesCS7D01G527200
TraesCS7A01G541700	TraesCS7D01G528200
TraesCS7A01G541800	TraesCS7D01G528100
TraesCS7A01G542500	TraesCS7D01G527700
TraesCS7A01G542600	TraesCS7D01G527600
TraesCS7A01G542700	TraesCS7D01G527500
TraesCS7A01G542800	TraesCS7D01G528400
TraesCS7A01G542900	TraesCS7D01G528500
TraesCS7A01G543000	TraesCS7D01G528700
TraesCS7A01G543100	TraesCS7D01G528800
TraesCS7A01G543300	TraesCS7D01G529200
TraesCS7A01G543400	TraesCS7D01G529300
TraesCS7A01G543900	TraesCS7D01G530600
TraesCS7A01G544300	TraesCS7D01G530300
TraesCS7A01G544400	TraesCS7D01G529900
TraesCS7A01G544700	TraesCS7D01G531100
TraesCS7A01G544900	TraesCS7D01G531200
TraesCS7A01G545000	TraesCS7D01G531300
TraesCS7A01G545100	TraesCS7D01G531400
TraesCS7A01G545700	TraesCS7D01G532000
TraesCS7A01G545800	TraesCS7D01G532200
TraesCS7A01G546400	TraesCS7D01G532600
TraesCS7A01G546700	TraesCS7D01G533000
TraesCS7A01G546800	TraesCS7D01G532900
TraesCS7A01G547400	TraesCS7D01G534400
TraesCS7A01G547500	TraesCS7D01G534500
TraesCS7A01G548100	TraesCS7D01G534700
TraesCS7A01G548600	TraesCS7D01G535200
TraesCS7A01G549100	TraesCS7D01G535400
TraesCS7A01G549300	TraesCS7D01G535600
TraesCS7A01G549400	TraesCS7D01G535700
TraesCS7A01G549500	TraesCS7D01G536000
TraesCS7A01G549700	TraesCS7D01G536300
TraesCS7A01G550800	TraesCS7D01G537000
TraesCS7A01G550900	TraesCS7D01G536800
TraesCS7A01G551000	TraesCS7D01G536700
TraesCS7A01G551100	TraesCS7D01G536600
TraesCS7A01G551300	TraesCS7D01G536400
TraesCS7A01G551400	TraesCS7D01G537300
TraesCS7A01G551500	TraesCS7D01G537600
TraesCS7A01G551600	TraesCS7D01G537500
TraesCS7A01G552000	TraesCS7D01G538300
TraesCS7A01G552400	TraesCS7D01G538400
TraesCS7A01G552500	TraesCS7D01G538500
TraesCS7A01G552600	TraesCS7D01G538600
TraesCS7A01G552700	TraesCS7D01G539200
TraesCS7A01G553000	TraesCS7D01G539500
TraesCS7A01G553100	TraesCS7D01G539600
TraesCS7A01G554000	TraesCS7D01G541100
TraesCS7A01G554500	TraesCS7D01G541200
TraesCS7A01G555600	TraesCS7D01G555000
TraesCS7A01G555700	TraesCS7D01G554900
TraesCS7A01G555800	TraesCS7D01G554700
TraesCS7A01G556200	TraesCS7D01G554400
TraesCS7A01G556600	TraesCS7D01G554100
TraesCS7A01G556700	TraesCS7D01G554000
TraesCS7A01G556800	TraesCS7D01G553900
TraesCS7A01G557000	TraesCS7D01G553800
TraesCS7A01G557100	TraesCS7D01G553500
TraesCS7A01G557300	TraesCS7D01G553300
TraesCS7A01G557600	TraesCS7D01G552800
TraesCS7A01G557700	TraesCS7D01G552700
TraesCS7A01G557800	TraesCS7D01G552600
TraesCS7A01G558300	TraesCS7D01G551700
TraesCS7A01G558400	TraesCS7D01G551800
TraesCS7A01G558500	TraesCS7D01G551400
TraesCS7A01G558600	TraesCS7D01G551200
TraesCS7A01G559300	TraesCS7D01G550900
TraesCS7A01G559400	TraesCS7D01G550700
TraesCS7A01G559500	TraesCS7D01G550500
TraesCS7A01G559600	TraesCS7D01G550300
TraesCS7A01G560000	TraesCS7D01G549900
TraesCS7A01G560100	TraesCS7D01G549800
TraesCS7A01G560200	TraesCS7D01G549100
TraesCS7A01G560300	TraesCS7D01G549300
TraesCS7A01G560400	TraesCS7D01G549400
TraesCS7A01G561000	TraesCS7D01G548500
TraesCS7A01G561400	TraesCS7D01G548400
TraesCS7A01G561500	TraesCS7D01G548300
TraesCS7A01G561600	TraesCS7D01G548200
TraesCS7A01G561900	TraesCS7D01G548100
TraesCS7A01G562600	TraesCS7D01G548000
TraesCS7A01G562700	TraesCS7D01G547900
TraesCS7A01G563200	TraesCS7D01G547700
TraesCS7A01G563500	TraesCS7D01G547500
TraesCS7A01G563600	TraesCS7D01G547400
TraesCS7A01G563700	TraesCS7D01G547300
TraesCS7A01G563800	TraesCS7D01G547200
TraesCS7A01G563900	TraesCS7D01G546900
TraesCS7A01G564200	TraesCS7D01G546700
TraesCS7A01G564300	TraesCS7D01G546600
TraesCS7A01G565600	TraesCS7D01G545100
TraesCS7A01G566000	TraesCS7D01G544800
TraesCS7A01G567100	TraesCS7D01G544400
TraesCS7A01G568800	TraesCS7D01G543800
TraesCS7A01G568900	TraesCS7D01G543700
TraesCS7A01G569000	TraesCS7D01G543600
TraesCS7A01G569100	TraesCS7D01G543500
TraesCS7A01G569300	TraesCS7D01G543400
TraesCS7A01G569600	TraesCS7D01G543000
TraesCS7A01G569700	TraesCS7D01G542900
TraesCS7A01G569800	TraesCS7D01G542800
TraesCS1B01G000800	TraesCS1D01G003900
TraesCS1B01G000900	TraesCS1D01G004000
TraesCS1B01G001000	TraesCS1D01G004100
TraesCS1B01G001100	TraesCS1D01G004200
TraesCS1B01G001600	TraesCS1D01G004400
TraesCS1B01G001800	TraesCS1D01G004700
TraesCS1B01G002000	TraesCS1D01G004900
TraesCS1B01G002100	TraesCS1D01G005200
TraesCS1B01G005600	TraesCS1D01G003300
TraesCS1B01G007700	TraesCS1D01G002200
TraesCS1B01G007800	TraesCS1D01G002300
TraesCS1B01G007900	TraesCS1D01G002400
TraesCS1B01G008000	TraesCS1D01G002500
TraesCS1B01G008200	TraesCS1D01G002600
TraesCS1B01G009800	TraesCS1D01G003000
TraesCS1B01G010300	TraesCS3D01G452200
TraesCS1B01G010600	TraesCS1D01G001300
TraesCS1B01G011000	TraesCS1D01G001000
TraesCS1B01G011100	TraesCS1D01G000800
TraesCS1B01G011200	TraesCS1D01G000900
TraesCS1B01G011400	TraesCS1D01G000600
TraesCS1B01G011500	TraesCS1D01G000400
TraesCS1B01G011600	TraesCS1D01G000200
TraesCS1B01G011700	TraesCS1D01G000300
TraesCS1B01G012800	TraesCS1D01G006500
TraesCS1B01G013100	TraesCS1D01G007200
TraesCS1B01G013200	TraesCS1D01G006600
TraesCS1B01G013600	TraesCS1D01G007500
TraesCS1B01G013800	TraesCS1D01G007600
TraesCS1B01G013900	TraesCS1D01G007800
TraesCS1B01G014300	TraesCS1D01G009600
TraesCS1B01G016500	TraesCS1D01G009500
TraesCS1B01G016600	TraesCS1D01G009700
TraesCS1B01G016700	TraesCS1D01G009800
TraesCS1B01G016900	TraesCS1D01G010600
TraesCS1B01G017200	TraesCS1D01G010700
TraesCS1B01G017300	TraesCS1D01G010800
TraesCS1B01G017400	TraesCS1D01G011500
TraesCS1B01G017800	TraesCS1D01G011700
TraesCS1B01G017900	TraesCS1D01G011600
TraesCS1B01G018000	TraesCS1D01G011900
TraesCS1B01G018200	TraesCS1D01G012300
TraesCS1B01G018900	TraesCS1D01G013300
TraesCS1B01G019100	TraesCS1D01G013200
TraesCS1B01G019200	TraesCS1D01G013100
TraesCS1B01G019500	TraesCS1D01G012900
TraesCS1B01G019800	TraesCS1D01G013700
TraesCS1B01G020300	TraesCS1D01G016100
TraesCS1B01G020400	TraesCS1D01G016900
TraesCS1B01G020600	TraesCS1D01G015400
TraesCS1B01G021100	TraesCS1D01G014500
TraesCS1B01G021200	TraesCS1D01G016600
TraesCS1B01G021300	TraesCS1D01G016500
TraesCS1B01G021600	TraesCS1D01G016200
TraesCS1B01G021900	TraesCS1D01G015500
TraesCS1B01G022300	TraesCS1D01G017700
TraesCS1B01G022400	TraesCS1D01G017800
TraesCS1B01G022500	TraesCS1D01G018100
TraesCS1B01G022700	TraesCS1D01G018200
TraesCS1B01G022800	TraesCS1D01G018300
TraesCS1B01G022900	TraesCS1D01G018400
TraesCS1B01G024000	TraesCS1D01G019400
TraesCS1B01G024300	TraesCS1D01G019800
TraesCS1B01G024600	TraesCS1D01G020100
TraesCS1B01G024700	TraesCS1D01G020200
TraesCS1B01G025100	TraesCS1D01G022400
TraesCS1B01G025900	TraesCS1D01G021900
TraesCS1B01G026200	TraesCS1D01G022300
TraesCS1B01G027200	TraesCS1D01G021100
TraesCS1B01G028200	TraesCS1D01G022200
TraesCS1B01G029000	TraesCS1D01G022800
TraesCS1B01G029100	TraesCS1D01G022900
TraesCS1B01G029300	TraesCS1D01G023200
TraesCS1B01G030000	TraesCS1D01G023400
TraesCS1B01G030400	TraesCS1D01G024200
TraesCS1B01G031000	TraesCS1D01G024700
TraesCS1B01G031100	TraesCS1D01G024800
TraesCS1B01G031500	TraesCS1D01G025100
TraesCS1B01G031600	TraesCS1D01G025400
TraesCS1B01G032400	TraesCS1D01G026300
TraesCS1B01G032500	TraesCS1D01G026200
TraesCS1B01G032600	TraesCS1D01G026100
TraesCS1B01G033200	TraesCS1D01G026500
TraesCS1B01G033700	TraesCS1D01G027200
TraesCS1B01G033800	TraesCS1D01G027300
TraesCS1B01G034000	TraesCS1D01G027400
TraesCS1B01G034100	TraesCS1D01G027900
TraesCS1B01G036500	TraesCS1D01G029500
TraesCS1B01G036600	TraesCS1D01G029600
TraesCS1B01G036900	TraesCS1D01G030300
TraesCS1B01G037000	TraesCS1D01G030400
TraesCS1B01G037100	TraesCS1D01G030600
TraesCS1B01G037400	TraesCS1D01G030800
TraesCS1B01G037600	TraesCS1D01G031400
TraesCS1B01G037700	TraesCS1D01G031500
TraesCS1B01G037800	TraesCS1D01G031600
TraesCS1B01G038100	TraesCS1D01G031700
TraesCS1B01G038700	TraesCS1D01G032700
TraesCS1B01G038800	TraesCS1D01G032600
TraesCS1B01G038900	TraesCS1D01G032500
TraesCS1B01G039000	TraesCS1D01G032400
TraesCS1B01G039600	TraesCS1D01G033200
TraesCS1B01G040400	TraesCS1D01G033700
TraesCS1B01G041200	TraesCS1D01G034100
TraesCS1B01G041300	TraesCS1D01G034200
TraesCS1B01G041400	TraesCS1D01G034600
TraesCS1B01G041900	TraesCS1D01G035000
TraesCS1B01G042000	TraesCS1D01G034900
TraesCS1B01G044000	TraesCS1D01G026400
TraesCS1B01G044800	TraesCS1D01G036500
TraesCS1B01G045000	TraesCS1D01G036700
TraesCS1B01G045100	TraesCS1D01G036800
TraesCS1B01G045300	TraesCS1D01G036900
TraesCS1B01G045700	TraesCS1D01G037300
TraesCS1B01G046200	TraesCS1D01G037900
TraesCS1B01G046300	TraesCS1D01G037700
TraesCS1B01G046400	TraesCS1D01G037600
TraesCS1B01G047000	TraesCS1D01G038000
TraesCS1B01G047300	TraesCS1D01G038200
TraesCS1B01G047400	TraesCS1D01G038300
TraesCS1B01G047600	TraesCS1D01G038900
TraesCS1B01G047900	TraesCS1D01G039000
TraesCS1B01G048000	TraesCS1D01G039200
TraesCS1B01G048500	TraesCS1D01G039500
TraesCS1B01G048700	TraesCS1D01G039100
TraesCS1B01G048800	TraesCS1D01G039600
TraesCS1B01G049100	TraesCS1D01G039900
TraesCS1B01G049200	TraesCS1D01G040000
TraesCS1B01G049300	TraesCS1D01G040100
TraesCS1B01G050200	TraesCS1D01G035300
TraesCS1B01G050400	TraesCS1D01G035800
TraesCS1B01G050500	TraesCS1D01G035900
TraesCS1B01G050800	TraesCS1D01G036400
TraesCS1B01G051100	TraesCS1D01G036300
TraesCS1B01G051600	TraesCS1D01G040700
TraesCS1B01G052800	TraesCS1D01G042100
TraesCS1B01G052900	TraesCS1D01G041900
TraesCS1B01G053000	TraesCS1D01G041700
TraesCS1B01G053100	TraesCS1D01G041600
TraesCS1B01G053400	TraesCS1D01G041400
TraesCS1B01G053500	TraesCS1D01G041300
TraesCS1B01G053600	TraesCS1D01G041200
TraesCS1B01G053700	TraesCS1D01G042300
TraesCS1B01G053900	TraesCS1D01G042500
TraesCS1B01G054200	TraesCS1D01G042700
TraesCS1B01G054900	TraesCS1D01G042900
TraesCS1B01G055000	TraesCS1D01G042800
TraesCS1B01G055200	TraesCS1D01G043300
TraesCS1B01G055600	TraesCS1D01G043200
TraesCS1B01G055800	TraesCS1D01G043400
TraesCS1B01G055900	TraesCS1D01G043700
TraesCS1B01G056000	TraesCS1D01G043600
TraesCS1B01G056100	TraesCS1D01G043500
TraesCS1B01G056300	TraesCS1D01G043900
TraesCS1B01G056600	TraesCS1D01G044100
TraesCS1B01G056700	TraesCS1D01G044200
TraesCS1B01G057000	TraesCS1D01G044500
TraesCS1B01G057800	TraesCS1D01G045100
TraesCS1B01G057900	TraesCS1D01G045200
TraesCS1B01G058000	TraesCS1D01G045400
TraesCS1B01G058100	TraesCS1D01G045500
TraesCS1B01G058200	TraesCS1D01G045600
TraesCS1B01G058300	TraesCS1D01G045700
TraesCS1B01G058400	TraesCS1D01G045800
TraesCS1B01G058600	TraesCS1D01G046000
TraesCS1B01G058700	TraesCS1D01G046100
TraesCS1B01G058800	TraesCS1D01G046200
TraesCS1B01G059000	TraesCS1D01G046400
TraesCS1B01G059200	TraesCS1D01G046500
TraesCS1B01G059300	TraesCS1D01G046600
TraesCS1B01G059500	TraesCS1D01G046700
TraesCS1B01G059800	TraesCS1D01G047100
TraesCS1B01G060200	TraesCS1D01G047800
TraesCS1B01G060300	TraesCS1D01G047700
TraesCS1B01G060700	TraesCS1D01G047900
TraesCS1B01G061200	TraesCS1D01G048200
TraesCS1B01G061800	TraesCS1D01G048300
TraesCS1B01G061900	TraesCS1D01G048500
TraesCS1B01G062000	TraesCS1D01G048700
TraesCS1B01G062100	TraesCS1D01G048800
TraesCS1B01G062200	TraesCS1D01G048900
TraesCS1B01G062300	TraesCS1D01G049000
TraesCS1B01G062700	TraesCS1D01G049600
TraesCS1B01G063500	TraesCS1D01G049900
TraesCS1B01G064400	TraesCS1D01G050100
TraesCS1B01G065700	TraesCS1D01G051300
TraesCS1B01G065900	TraesCS1D01G051900
TraesCS1B01G066000	TraesCS1D01G052000
TraesCS1B01G066400	TraesCS1D01G052200
TraesCS1B01G066700	TraesCS1D01G052600
TraesCS1B01G066900	TraesCS1D01G052700
TraesCS1B01G067000	TraesCS1D01G052800
TraesCS1B01G067300	TraesCS1D01G053000
TraesCS1B01G068000	TraesCS1D01G053300
TraesCS1B01G068100	TraesCS1D01G053400
TraesCS1B01G068300	TraesCS1D01G053600
TraesCS1B01G068500	TraesCS1D01G053700
TraesCS1B01G068600	TraesCS1D01G053800
TraesCS1B01G068700	TraesCS1D01G053900
TraesCS1B01G068800	TraesCS4D01G138300
TraesCS1B01G069000	TraesCS1D01G054000
TraesCS1B01G069200	TraesCS1D01G054200
TraesCS1B01G071200	TraesCS1D01G054900
TraesCS1B01G071400	TraesCS1D01G055100
TraesCS1B01G071500	TraesCS1D01G055200
TraesCS1B01G071700	TraesCS1D01G055600
TraesCS1B01G071800	TraesCS1D01G055700
TraesCS1B01G072000	TraesCS1D01G055900
TraesCS1B01G072100	TraesCS1D01G056000
TraesCS1B01G072200	TraesCS1D01G056100
TraesCS1B01G073000	TraesCS1D01G056400
TraesCS1B01G073100	TraesCS1D01G056700
TraesCS1B01G073300	TraesCS1D01G056800
TraesCS1B01G073400	TraesCS1D01G056900
TraesCS1B01G073500	TraesCS1D01G057100
TraesCS1B01G073600	TraesCS1D01G057200
TraesCS1B01G073700	TraesCS1D01G057300
TraesCS1B01G074300	TraesCS1D01G057600
TraesCS1B01G075200	TraesCS1D01G058300
TraesCS1B01G075600	TraesCS1D01G058700
TraesCS1B01G075800	TraesCS1D01G058900
TraesCS1B01G076000	TraesCS1D01G059300
TraesCS1B01G076300	TraesCS1D01G059200
TraesCS1B01G076500	TraesCS1D01G059000
TraesCS1B01G076900	TraesCS1D01G059700
TraesCS1B01G077000	TraesCS1D01G059800
TraesCS1B01G077200	TraesCS1D01G059900
TraesCS1B01G077300	TraesCS1D01G060000
TraesCS1B01G077600	TraesCS1D01G060600
TraesCS1B01G077800	TraesCS1D01G060800
TraesCS1B01G078600	TraesCS1D01G061100
TraesCS1B01G078700	TraesCS1D01G061200
TraesCS1B01G078800	TraesCS1D01G061400
TraesCS1B01G078900	TraesCS1D01G061500
TraesCS1B01G079100	TraesCS1D01G061800
TraesCS1B01G079300	TraesCS1D01G061900
TraesCS1B01G079800	TraesCS1D01G062200
TraesCS1B01G080200	TraesCS1D01G062500
TraesCS1B01G080300	TraesCS1D01G062900
TraesCS1B01G080500	TraesCS1D01G063000
TraesCS1B01G080700	TraesCS1D01G063400
TraesCS1B01G081500	TraesCS1D01G064100
TraesCS1B01G081900	TraesCS1D01G064500
TraesCS1B01G082100	TraesCS1D01G064700
TraesCS1B01G083100	TraesCS1D01G065600
TraesCS1B01G083200	TraesCS1D01G065800
TraesCS1B01G083400	TraesCS1D01G066000
TraesCS1B01G083500	TraesCS1D01G066100
TraesCS1B01G083600	TraesCS1D01G066200
TraesCS1B01G083700	TraesCS1D01G066400
TraesCS1B01G083800	TraesCS1D01G066600
TraesCS1B01G083900	TraesCS1D01G066700
TraesCS1B01G084000	TraesCS1D01G066800
TraesCS1B01G084100	TraesCS1D01G066900
TraesCS1B01G084200	TraesCS1D01G067000
TraesCS1B01G084500	TraesCS1D01G067200
TraesCS1B01G084600	TraesCS1D01G067400
TraesCS1B01G084700	TraesCS1D01G067500
TraesCS1B01G085000	TraesCS1D01G067700
TraesCS1B01G085100	TraesCS1D01G067800
TraesCS1B01G085200	TraesCS1D01G067900
TraesCS1B01G085500	TraesCS1D01G068000
TraesCS1B01G085800	TraesCS1D01G068300
TraesCS1B01G085900	TraesCS1D01G068400
TraesCS1B01G086000	TraesCS1D01G069100
TraesCS1B01G086100	TraesCS1D01G069300
TraesCS1B01G086200	TraesCS1D01G069400
TraesCS1B01G086400	TraesCS1D01G069900
TraesCS1B01G086500	TraesCS1D01G069800
TraesCS1B01G086700	TraesCS1D01G069600
TraesCS1B01G086800	TraesCS1D01G069500
TraesCS1B01G087500	TraesCS5D01G022900
TraesCS1B01G088000	TraesCS1D01G072300
TraesCS1B01G088400	TraesCS1D01G072500
TraesCS1B01G088500	TraesCS1D01G072600
TraesCS1B01G088600	TraesCS1D01G072700
TraesCS1B01G088700	TraesCS1D01G072800
TraesCS1B01G088900	TraesCS1D01G072900
TraesCS1B01G089000	TraesCS1D01G073000
TraesCS1B01G089100	TraesCS1D01G073100
TraesCS1B01G089600	TraesCS1D01G073300
TraesCS1B01G089700	TraesCS1D01G073600
TraesCS1B01G089800	TraesCS1D01G073900
TraesCS1B01G090200	TraesCS1D01G074100
TraesCS1B01G090300	TraesCS1D01G074300
TraesCS1B01G090400	TraesCS1D01G074400
TraesCS1B01G090500	TraesCS1D01G074500
TraesCS1B01G090600	TraesCS1D01G074600
TraesCS1B01G091500	TraesCS1D01G075500
TraesCS1B01G091600	TraesCS1D01G075600
TraesCS1B01G091700	TraesCS1D01G075700
TraesCS1B01G091800	TraesCS1D01G076300
TraesCS1B01G091900	TraesCS1D01G076200
TraesCS1B01G092000	TraesCS1D01G076100
TraesCS1B01G092100	TraesCS1D01G076000
TraesCS1B01G092400	TraesCS1D01G076600
TraesCS1B01G092700	TraesCS1D01G077000
TraesCS1B01G093000	TraesCS1D01G077200
TraesCS1B01G093300	TraesCS1D01G077300
TraesCS1B01G093400	TraesCS1D01G077400
TraesCS1B01G093500	TraesCS1D01G077500
TraesCS1B01G093600	TraesCS1D01G077600
TraesCS1B01G093700	TraesCS1D01G077700
TraesCS1B01G094200	TraesCS1D01G077900
TraesCS1B01G094300	TraesCS1D01G078000
TraesCS1B01G094400	TraesCS1D01G078300
TraesCS1B01G094500	TraesCS1D01G078600
TraesCS1B01G094600	TraesCS1D01G078500
TraesCS1B01G094700	TraesCS1D01G078400
TraesCS1B01G095000	TraesCS1D01G079100
TraesCS1B01G095200	TraesCS1D01G079300
TraesCS1B01G095600	TraesCS1D01G079600
TraesCS1B01G095700	TraesCS1D01G079700
TraesCS1B01G095800	TraesCS1D01G079800
TraesCS1B01G095900	TraesCS1D01G079900
TraesCS1B01G096000	TraesCS1D01G080000
TraesCS1B01G096200	TraesCS1D01G080300
TraesCS1B01G096300	TraesCS1D01G080400
TraesCS1B01G096700	TraesCS1D01G080700
TraesCS1B01G096800	TraesCS1D01G080800
TraesCS1B01G096900	TraesCS1D01G080900
TraesCS1B01G097000	TraesCS1D01G081000
TraesCS1B01G097200	TraesCS1D01G081200
TraesCS1B01G097300	TraesCS1D01G081100
TraesCS1B01G097600	TraesCS1D01G081300
TraesCS1B01G097700	TraesCS1D01G081400
TraesCS1B01G097800	TraesCS1D01G081500
TraesCS1B01G098000	TraesCS1D01G081700
TraesCS1B01G098100	TraesCS1D01G081800
TraesCS1B01G098200	TraesCS1D01G081900
TraesCS1B01G098400	TraesCS1D01G082100
TraesCS1B01G098600	TraesCS1D01G082200
TraesCS1B01G098800	TraesCS1D01G082800
TraesCS1B01G099000	TraesCS1D01G082900
TraesCS1B01G099100	TraesCS1D01G083000
TraesCS1B01G099200	TraesCS1D01G083100
TraesCS1B01G099600	TraesCS1D01G083600
TraesCS1B01G099800	TraesCS1D01G083700
TraesCS1B01G099900	TraesCS1D01G083800
TraesCS1B01G100100	TraesCS1D01G083900
TraesCS1B01G100200	TraesCS1D01G084000
TraesCS1B01G100300	TraesCS1D01G084100
TraesCS1B01G100400	TraesCS1D01G084200
TraesCS1B01G100600	TraesCS1D01G084400
TraesCS1B01G100700	TraesCS1D01G084500
TraesCS1B01G100800	TraesCS1D01G084600
TraesCS1B01G101000	TraesCS1D01G084700
TraesCS1B01G101100	TraesCS1D01G084900
TraesCS1B01G101500	TraesCS1D01G085200
TraesCS1B01G101600	TraesCS1D01G085300
TraesCS1B01G101700	TraesCS1D01G085400
TraesCS1B01G101800	TraesCS1D01G085900
TraesCS1B01G101900	TraesCS1D01G086000
TraesCS1B01G102000	TraesCS1D01G086200
TraesCS1B01G102100	TraesCS1D01G086300
TraesCS1B01G102200	TraesCS1D01G086400
TraesCS1B01G102600	TraesCS1D01G086600
TraesCS1B01G102700	TraesCS1D01G086700
TraesCS1B01G102900	TraesCS1D01G086900
TraesCS1B01G103700	TraesCS1D01G087300
TraesCS1B01G103800	TraesCS1D01G087400
TraesCS1B01G104500	TraesCS1D01G087600
TraesCS1B01G104600	TraesCS1D01G087800
TraesCS1B01G104700	TraesCS1D01G087900
TraesCS1B01G104900	TraesCS1D01G088000
TraesCS1B01G105100	TraesCS1D01G088100
TraesCS1B01G105200	TraesCS1D01G088200
TraesCS1B01G105300	TraesCS1D01G088300
TraesCS1B01G105400	TraesCS1D01G088400
TraesCS1B01G105700	TraesCS1D01G088700
TraesCS1B01G105800	TraesCS1D01G089100
TraesCS1B01G106400	TraesCS1D01G088800
TraesCS1B01G106900	TraesCS1D01G089200
TraesCS1B01G107000	TraesCS1D01G089300
TraesCS1B01G107200	TraesCS1D01G089500
TraesCS1B01G107400	TraesCS1D01G089900
TraesCS1B01G107500	TraesCS1D01G089600
TraesCS1B01G107600	TraesCS1D01G090000
TraesCS1B01G107700	TraesCS1D01G090100
TraesCS1B01G107800	TraesCS1D01G090200
TraesCS1B01G108100	TraesCS1D01G090300
TraesCS1B01G108200	TraesCS1D01G090400
TraesCS1B01G108400	TraesCS1D01G090800
TraesCS1B01G108500	TraesCS1D01G090600
TraesCS1B01G108700	TraesCS1D01G090900
TraesCS1B01G108800	TraesCS1D01G091000
TraesCS1B01G108900	TraesCS1D01G091100
TraesCS1B01G109000	TraesCS1D01G091200
TraesCS1B01G109100	TraesCS1D01G091300
TraesCS1B01G109300	TraesCS1D01G091500
TraesCS1B01G109400	TraesCS1D01G091600
TraesCS1B01G110300	TraesCS1D01G092000
TraesCS1B01G110400	TraesCS1D01G092200
TraesCS1B01G110500	TraesCS1D01G092300
TraesCS1B01G110600	TraesCS1D01G092400
TraesCS1B01G111300	TraesCS1D01G092600
TraesCS1B01G111400	TraesCS1D01G092700
TraesCS1B01G111500	TraesCS1D01G092800
TraesCS1B01G111600	TraesCS1D01G092900
TraesCS1B01G111700	TraesCS1D01G093000
TraesCS1B01G111800	TraesCS1D01G093100
TraesCS1B01G111900	TraesCS1D01G093200
TraesCS1B01G112000	TraesCS1D01G093400
TraesCS1B01G112200	TraesCS1D01G093500
TraesCS1B01G112300	TraesCS1D01G093600
TraesCS1B01G112600	TraesCS1D01G093800
TraesCS1B01G112700	TraesCS1D01G093900
TraesCS1B01G113300	TraesCS1D01G094400
TraesCS1B01G113400	TraesCS1D01G094600
TraesCS1B01G113500	TraesCS1D01G094700
TraesCS1B01G113600	TraesCS1D01G094800
TraesCS1B01G113700	TraesCS1D01G094900
TraesCS1B01G113800	TraesCS1D01G095000
TraesCS1B01G114300	TraesCS1D01G095100
TraesCS1B01G114500	TraesCS1D01G095500
TraesCS1B01G114600	TraesCS1D01G095800
TraesCS1B01G114700	TraesCS1D01G095900
TraesCS1B01G114800	TraesCS1D01G096000
TraesCS1B01G115000	TraesCS1D01G096200
TraesCS1B01G115100	TraesCS4D01G189700
TraesCS1B01G115300	TraesCS4D01G189500
TraesCS1B01G115800	TraesCS1D01G096300
TraesCS1B01G115900	TraesCS1D01G096400
TraesCS1B01G116000	TraesCS1D01G096800
TraesCS1B01G116100	TraesCS1D01G096900
TraesCS1B01G116300	TraesCS1D01G097100
TraesCS1B01G116500	TraesCS1D01G097200
TraesCS1B01G116600	TraesCS1D01G097300
TraesCS1B01G116700	TraesCS1D01G097400
TraesCS1B01G116900	TraesCS1D01G097600
TraesCS1B01G117400	TraesCS1D01G098000
TraesCS1B01G117800	TraesCS1D01G098300
TraesCS1B01G117900	TraesCS1D01G098400
TraesCS1B01G118000	TraesCS1D01G098500
TraesCS1B01G118200	TraesCS1D01G098600
TraesCS1B01G118300	TraesCS1D01G098700
TraesCS1B01G118400	TraesCS1D01G099200
TraesCS1B01G118900	TraesCS1D01G099600
TraesCS1B01G119000	TraesCS1D01G099700
TraesCS1B01G119100	TraesCS1D01G099900
TraesCS1B01G119200	TraesCS1D01G100000
TraesCS1B01G119300	TraesCS1D01G100100
TraesCS1B01G119400	TraesCS1D01G100200
TraesCS1B01G119900	TraesCS1D01G100700
TraesCS1B01G120000	TraesCS1D01G100800
